# template;challenge;situation code

# 1-A1 Fugitives imploring the powerful for help against their enemies
# 21-C3 For the happiness of a loved one.
[Protagonist] postpones goals to tend to [Sidekick]'s {happiness,health,life}.;;21B2;
# 21-C4 The same as 2, but caused by unjust laws.
[Protagonist] postpones goals to tend to [Sidekick]'s {happiness,health,life} being affected by [Antagonist]'s actions.;;21C4;
# 21-D1 Life and honor sacrificed for the life of a parent or loved one.
# 21-D2 Modesty sacrificed for the life of a relative or a loved one.
[Protagonist] sacrifices [ProtagonistGenderPos] status to tend to [Sidekick]'s {happiness,health,life}.;;21B2;

## The lover, the object of the fatal passion, and the person or thing sacrificed.
# 22-A1 Religious vows of chastity broken for passion.
# 22-A2 A vow of purity broken.
[Protagonist] violates a principle in a moment of desperation.;;22A1;
# 22-A3 Respect for a priest destroyed.
[Protagonist] loses status due to violation of a principle.;;22A3;
# 22-A4 Power ruined by a passion.
[Protagonist] has a setback due to acting in an agitated state.;;22A4;
# 22-A5 Ruin of mind, health, and life.
[Protagonist] loses all sight of goals due to a distracting obsession.;;22A5;
# 22-A6 Passion gratified at the price of life.
[Protagonist] has a setback due to a serious obsession.;;22A6;
# 22-A7 Ruin of fortunes, lives, and honor.
[Protagonist]'s obsession leads to a loss of all credibility and status.;;22A7;
# 22-B Temptations (see 12) destroying the sense of duty, pity, etc.
An obsession tempts [Protagonist] into abandoning [ProtagonistGenderPos] goals.;;22B;
# 22-C1 Destruction of honor, fortune, and life by erotic vice.
# 22-C2 The same effect produced by any other vice.
[Protagonist]'s obsession causes {frustration,neglect,loss,harm} to [Sidekick].;;22C1;

## The hero, the beloved victim, and the necessity for the sacrifice.
# 23-A1 Necessity for sacrificing a daughter in the public interest.
[Protagonist] considers abandoning [Sidekick] in a time of need for some common good.;;23A1;
# 23-A2 Duty of sacrificing her in fulfillment of a vow to God.
# 23-B1 Duty of sacrificing, under the same circumstances, one's father.
# 23-B3 Duty of sacrificing, under the same circumstances, one's husband.
[Protagonist] considers abandoning [Sidekick] in a time of need to fulfill a vow to an authority figure.;;23A2;
# 23-B4 Duty of sacrificing a son-in-law for the public good.
# 23-B5 Same case under the sake of reputation.
[Protagonist] considers abandoning [Sidekick] in a time of need for the sake of [Protagonist]'s reputation.;;23A2;
# 23-B6 Duty of contending with a brother-in-law for the public good.
# 23-B7 Duty of contending with a friend.
[Protagonist] contends with duty and [ProtagonistGenderPos] to [Sidekick].

## The superior rival, the inferior rival, and the object
# 24-A Masculine rivalries.
# 24-A1 Of a mortal and immortal.
# 24-A2 Of two divinities of unequal power.
# 24-A3 Of a magician and an ordinary man.
[Protagonist] feels overwhelmed struggling against [Antagonist] for the plot device.;;24A1;
[Protagonist] feels overwhelmed struggling against [Antagonist] for [Sidekick]'s fate.;;24A1;
# 24-A4 Of conqueror and conquered.
# 24-A5 Of victor and vanquished.
Having managed to coerce [Antagonist] into giving [ProgatonistGender] the plot device, [Protagonist] deals with the possibility of retribution.;;24A4;
Having managed to coerce [Antagonist] into giving up on {manipulating,controlling} [Sidekick]'s fate, [Protagonist] deals with the possibility of retribution.;;24A4;
# 24-A6 Of a master and a banished man.
Thinking [ProtagonistGender] gone, [Antagonist] is surprised to need to struggle with [Protagonist] again for the plot device.;;24A6;
Thinking [ProtagonistGender] gone, [Antagonist] is surprised to need to struggle with [Protagonist] again for [Sidekick]'s fate.;;24A6;
# 24-A7 Of usurper and subject.
[Protagonist] struggles with [Antagonist] for the plot device after [Antagonist] has gained authority.;;24A7;
[Protagonist] struggles with [Antagonist] for the fate of [Sidekick] after [Antagonist] has gained authority.;;24A7;
# 24-A8 Of Suzerian King and Vassal Kings.
[Protagonist], having gained some limited authority, struggles with [Antagonist] for the plot device after [Antagonist] has gained greater authority.;;24A8;
[Protagonist], having gained some limited authority, struggles with [Antagonist] for the fate of [Sidekick] after [Antagonist] has gained greater authority.;;24A8;
# 24-A9 Of a powerful person and upstart.
# 24-A10 Of rich and poor.
[Protagonist] must deal with the rivalry of upstart [Antagonist] for the plot device.;;24A9;
[Protagonist] challenges [Antagonist] for the plot device.;Protagonist_5/Antagonist_5;
Powerful [Antagonist] defends against upstart [Sidekick] for [Protagonist]'s fate.;Antagonist_3/Sidekick_7;24A9;
Upstart [Antagonist] challenges powerful [Sidekick] for [Protagonist]'s fate.;Antagonist_7/Sidekick_3;24A9;

# 24-A11 Of an honored man and a suspected one.
[Protagonist] struggles with accusations of a crime [ProtagonistGender] {didn't commit,committed} while struggling against an honored [Antagonist] for the plot device.;;24A11;
[Protagonist] struggles with accusations of a crime [ProtagonistGender] {didn't commit,committed} while struggling against an honored [Antagonist] for control over [Sidekick]'s fate.;;24A11;
# 24-A12 Rivalry of two who are almost equal.
[Protagonist] challenges [Antagonist] for the plot device.;Protagonist_5/Antagonist_6;;24A12
[Antagonist] challenges [Sidekick] for [Protagonist]'s fate.;Antagonist_6/Sidekick_5;;24A12
# 24-A13 Rivalry of equals, one of whom in the past has been proved guilty of adultery.
[Protagonist] challenges [Antagonist] for the plot device, but [Antagonist] has a dark secret.;Protagonist_5/Antagonist_7;;24A13
[Protagonist] challenges [Antagonist] for the plot device, but [Protagonist] has a dark secret.;Protagonist_6/Antagonist_5;;24A13
[Antagonist] challenges [Sidekick] for [Protagonist]'s fate, but [Antagonist] has a dark secret.;Antagonist_7/Sidekick_5;;24A13
[Antagonist] challenges [Sidekick] for [Protagonist]'s fate, but [Sidekick] has a dark secret.;Antagonist_5/Sidekick_7;;24A13

# 24-A14 Of a man who is loved and one who has not the right to love.
[Protagonist] tries to win [Sidekick]'s loyalty, even though [Sidekick] is loyal to [Antagonist].;;24A14;
# 24-A15 Of the two (or more) successive husbands of a divorcee.
After [Sidekick] has abandoned both of them, [Protagonist] and [Antagonist] struggle to win [Sidekick]'s loyalty back.;;24A15;
# 24-B Feminine rivalries.
# 24-B1 Of a sorceress and an ordinary woman.
# 24-B2 Of victor and prisoner.
# 24-B3 Of a queen and slave.
# 24-B4 Of lady and servant.
[Protagonist] struggles against [Antagonist] for the plot device, despite having a duty to [Antagonist].;;24B4;
[Protagonist] struggles against [Antagonist] to determine [Sidekick]'s future, despite having a duty to [Antagonist].;;24B4;
# 24-B5 Of a lady and a woman of humbler position.
[Protagonist] struggles against [Antagonist] for the plot device, despite [Antagonist] having a much stronger position.;;24B5;
[Protagonist] and [Sidekick] struggle against [Antagonist] for the plot device, despite [Antagonist] having a much stronger position.;;24B5;
# 24-B6 Of a lady and two women of humbler class.
[Protagonist] struggles against [Antagonist] to guide [Sidekick]'s fate, despite [Antagonist] having a much stronger position.;;24B5;
# 24-B7 Rivalry of two who are almost equals, complicated by the abandonment of one.
[Protagonist] struggles against [Antagonist] for the plot device, despite [Sidekick] abandoning [Protagonist].;;24B5;
[Protagonist] struggles against [Antagonist] to guide [Sidekick]'s fate, despite [Sidekick] abandoning [Protagonist].;;24B5;
# 24-B8 Rivalry between the memory or an ideal (that of a superior woman) and a vassal of her own.
[Protagonist] challenges the idealized memory of [Antagonist].;Protagonist_5;
[Antagonist] challenges the idealized image of [Protagonist].;Antagonist_7;

# 24-B9 Rivalry of mortal and immortal.
# 24-C Double rivalry (A loves B, who loves C, who loves D).
[Protagonist] pursues [Antagonist] while [Antagonist] pursues [Sidekick] and [Sidekick] pursues an outside goal.;;24C;
# 24-D Oriental rivalries (Hindu polygamy).
# 24-D1 Rivalry of two immortals.
# 24-D2 Of two mortals.
[Protagonist] and [Sidekick] come into conflict over the plot device.;;24D3;
# 24-D3 Of two lawful wives.
[Protagonist] and [Sidekick] come into conflict over the attentions of a group.;;24D3;

## A deceived husband or wife and two adulterers.
###
# 25-A A mistress betrayed:
# 25-A1 For a young woman.
# 25-A2 For a young wife.
# 25-A3 For a girl.
[Protagonist] feels betrayed when [Sidekick] associates with other people.;;25A;
# 25-B A wife betrayed:
# 25-B1 For a slave, who does not love in return.
[Sidekick] feels betrayed when [Protagonist] associates with a newcomer who has no loyalties or interest in [Protagonist]'s goals.;;25B1;
# 25-B2 For debauchery.
[Sidekick] appears to tire of their work together, leading [Protagonist] to feel betrayed.;;25B2;
# 25-B3 For a married woman.
[Sidekick] becomes concerned when [Protagonist] appears to tire of their work and consider alternate goals.;;25B3;
# 25-B4 With the intention of bigamy.
[Sidekick] becomes concerned when [Protagonist] appears to consider picking up a secondary cause and possibly additional associates.;;25B4;
# 25-B5 For a young girl, who does not love in return.
# 25-B6 A wife envied by a young girl who is in love with her husband.
[Sidekick] grows jealous that [Protagonist] has the stronger convictions.;;25B6;
# 25-B7 By a courtesan.
[Protagonist] grows concerned about [Sidekick]'s apparently mercenary motivations.;;25B7;
# 25-B8 Rivalry between a lawful wife who is antipathetic and a mistress who is congenial.
When [Sidekick]'s commitment to the cause flags, [Protagonist]'s contact with a newcomer spurs [Sidekick]'s motivation.;;25B8;
# 25-B9 Between a generous wife and an impassioned girl.
[Protagonist] worries that [ProtagonistGenderPos] efforts will be insufficient as compared to [Sidekick]'s passion.
# 25-C1 An antagonistic husband sacrificed for a congenial lover.
[Sidekick] considers siding with [Antagonist] after [Protagonist] treats [Sidekick] badly.;;25C1;
# 25-C2 A husband, believed to be lost, forgotten for a rival.
[Protagonist] thought to {have left,been lost}, [Sidekick] considers moving on to different goals.;;25C2;
# 25-C3 A commonplace husband sacrificed for a sympathetic lover.
[Protagonist]'s commitment wavers when encountering a sympathetic associate.;;25C3;
# 25-C4 A good husband betrayed for an inferior rival.
[Protagonist] feels betrayed when [Sidekick] sides with [Antagonist].;;25C4;
# 25-C5 For a grotesque rival.
# 25-C6 For an odious rival.
[Protagonist] worries that [Sidekick] may be siding with [Antagonist].;;25C6;
# 25-C7 For a commonplace rival, by a perverse wife.
[Protagonist] worries that [ProtagonistGenderPos] eccentricities are alienating [Sidekick].;;25C7;
# 25-C8 For a less handsome, but useful rival (with comic false suspicions).
When [Sidekick] associates with a newcomer, [Protagonist] grows jealous, not realizing the relationship is innocent and utilitarian.;;25C8;
# 25-D1 Vengeance of a deceived husband.
[Protagonist] {insults,rejects,wrongs,harms} [Sidekick], thinking that [Sidekick] has betrayed [ProtagonistGender].;;25D1;
# 25-D2 Jealousy sacrificed out of pity.
While [Protagonist] feels jealousy regarding [Sidekick]'s actions, [ProtagonistGender] puts those feelings aside for the sake of duty.;;25D2;
# 25-E A husband persecuted by a rejected rival.
[Antagonist] harries [Protagonist] after being rejected by [Sidekick].;;25E;

## The lover and the betrayed.
# 26-A1 A mother in love with her son.
# 26-A2 A daughter in love with her father.
# 26-A3 Violation of a daughter by her father.
# 26-B1 A woman enamored of her stepson.
[Protagonist] loses [ProtagonistGenderPos] objectivity when interacting with [Sidekick], putting [SidekickGender] before the goal.;;26B1;
# 26-B2 A woman and her stepson enamored of each other.
[Protagonist] and [Sidekick] lose objectivity towards one another, putting each other before their goals.;;26B2;
# 26-B3 A woman being the mistress, at the same time, of a father and son, both of whom accept the situation.
[Sidekick] assists both [Protagonist] and [Antagonist], to everyone's mutual agreement.;;26B3;
# 26-C1 A man becomes the lover of his sister-in-law.
[Antagonist] attempts to recruit [Sidekick] away from [Protagonist].;Antagonist_4/Sidekick_6;26C1;
# 26-C2 The man alone becomes enamored.
[Protagonist] appears to become obsessed with the plot device.;;26C2;
###
# 26-C3 A brother and sister in love with each other.
# 26-D1 A man enamored of another man, who yields.
# 26-D2 A woman enamored of a bull.

## The discoverer and the guilty one.
# 27-A1 Discovery of a mother's shame.
# 27-A2 Discovery of a father's shame.
[Sidekick] discovers a dark secret that [Protagonist] harbors.;;27A1;
# 27-A3 Discovery of a daughter's dishonor.
[Protagonist] discovers a dark secret that [Sidekick] harbors.;;27A1;
# 27-B1 Discovery that one's wife has been violated before marriage... since the marriage.
[Protagonist] discovers that [Sidekick]'s loyalties have not been consistent.;;27B1;
[Protagonist] discovers that [Sidekick]'s loyalties have failed.;;27B1;
# 27-B2 That she previously committed a fault.
[Protagonist] discovers that [ProtagonistGender] has committed a serious fault.;;27B2;
# 27-B3 Discovery that one's wife has formerly been a prostitute.
# 27-B4 Discovery of dishonor on the part of a lover.
[Protagonist] discovers that [Sidekick] has committed a serious fault.;;27B4;
# 27-B5 Discovery that one's mistress, formerly a prostitute, has returned to her old life.
[Protagonist] discovers that [Sidekick] has fallen under the sway of [Antagonist].;;27B5;
# 27-B6 Discovery that one's lover is a scoundrel, or that one's mistress is a woman of bad character... The same discovery concerning a so-called king.
# 27-B7 The same discovery concerning one's wife.
[Protagonist] discovers that [Sidekick] is not who [SidekickGender] claims to be.;;27B6;
[Sidekick] discovers that [Protagonist] is not who [ProtagonistGender] claims to be.;;27B6;
# 27-C Discovery that one's son is an assassin.
[Protagonist] discovers that [Sidekick] is working to undermine their principles.;;27C;
# 27-D1 Duty of punishing a son who is a traitor to country. A brother who is a traitor to his party.
# 27-D2 Duty of punishing a son condemned under a law which the father has made.
# 27-D3 Duty of punishing a son believed to be guilty.
[Protagonist] struggles with the need to punish [Sidekick] for undermining their principles.;;27D1;
# 27-D4 Duty of sacrificing, to fulfill a vow of tyrannicide, a father until then unknown.
[Protagonist] attempts to stop [Antagonist]'s actions, only to discover that they share an important bond.;;27D4;
# 27-D5 Duty of punishing a brother who is an assassin.
# 27-D6 Duty of punishing one's mother to avenge one's father.
[Protagonist] feels driven to disrupt [Antatonist]'s activity due to {insult,harm} done to [Sidekick].;;27D6;

## Two lovers and an obstacle.
###
# 28-A1 Marriage prevented by inequality of rank.
# 28-A2 Inequality of fortune an impediment to marriage.
[Protagonist] and [Sidekick] find it hard to work together due to their difference in status.;;28A2;
# 28-B Marriage prevented by enemies and contingent obstacles.
[Protagonist] and [Sidekick] find it difficult to work together due to [Antagonist] driving a wedge between them.;;28B;
# 28-C1 Marriage forbidden on account of the young woman's previous betrothal to another.
[Protagonist] has difficulty working with [Sidekick] after learning that [Sidekick] has previously cooperated with [Antagonist].
# 28-C2 The same case, complicated by an imaginary marriage of the beloved object.
[Protagonist] has difficulty working with [Sidekick] after wrongly imagining that [Sidekick] has previously cooperated with [Antagonist].
# 28-D1 A free union impeded by the opposition of relatives.
# 28-D2 Family affection disturbed by the parents-in-law.
[Protagonist] and [Sidekick] find it hard to work together due to outside interference of {friends,family}.;;28A2;
# 28-E By the incompatibility of temper of the lovers.
[Protagonist] and [Sidekick] find it hard to work together due to their difference in temperments.;;28A2;
# 28-F Love

## The beloved enemy, the lover, and the hater.
# 29-A The loved one hated by the kinsman of the lover.
# 29-A1 The lover pursued by the brothers of his beloved.
# 29-A2 The lover hated by the family of his beloved.
# 29-A3 The lover is the son of a man hated by the kinsmen of his beloved.
# 29-A4 The beloved is an enemy of the party of the woman who loves him.
# 29-B1 The lover is the slayer of the father of his beloved.
# 29-B2 The beloved is the slayer of the father of the beloved.
# 29-B3 The beloved is the slayer of the brother of her lover.
# 29-B4 The beloved is the slayer of the husband of the woman who loves him, but who has previously sworn to avenge that husband.
# 29-B5 The same case, except that a lover, instead of a husband, has been slain.
# 29-B6 The beloved is the slayer of a kinsman of the woman who loves him.
# 29-B7 The beloved is the daughter of the slayer of her lover's father.

## An ambitious person, a thing coveted, and an adversary.
# 30-A1 Ambition watched and guarded against by a kinsman or patriot friend or by a brother.
# 30-A2 By a relative or person under obligation.
# 30-A3 By partisans.
# 30-B Rebellious ambition (akin to #8).
# 30-C1 Ambition and covetousness heaping crime upon crime.
# 30-C2 Parricidal ambition.

## A mortal and an immortal.
# 31-A1 Struggle against a deity
# 31-A2 Strife with the believers in a god.
# 31-B1 Controversy with a deity.
# 31-B2 Punishment for contempt of a god.
# 31-B3 Punishment for pride before a god.
# 31-B4 Presumptuous rivalry with a god.
# 31-B5 Imprudent rivalry with a deity.

## The jealous one, the object of whose possession he is jealous, the supposed accomplice, and the cause or the author of the mistake.
# 32-A1 The mistake originates in the suspicious mind of the jealous one.
[Protagonist] suddenly struggles with jealousy of [Antagonist]'s position.;;32A1;
# 32-A2 Mistaken jealousy aroused by a fatal chance.
																																																																																																								
# 32-A3 Mistaken jealousy of a love which is purely platonic.
[Protagonist] mistakes [Sidekick]'s admiration for one of [Antagonist]'s better traits for a suggestion of loyalty.;;32A3;
# 32-A4 Baseless jealousy aroused by malicious rumors.
# 32-B1 Jealousy suggested by a traitor who is moved by hatred.
# 32-B2 The same case, in which the traitor is moved by self-interest.
# 32-B3 The same case, in which the traitor is moved by jealousy and self-interest.
# 32-C1 Reciprocal jealousy suggested to husband and wife by a rival.
# 32-C2 Jealousy suggested to the husband by a woman who is in love with him.
# 32-C3 Jealousy suggested to the wife by a second rival.
# 32-C4 Jealousy suggested to a happy lover by a deceived husband.

## The mistaken one, the victim of the mistake, the cause or author of the mistake, and the guilty person.
# 33-A1 False suspicion where faith is necessary.
# 33-A2 False suspicion (in which the jealousy is not without reason) of a mistress.
# 33-A3 False suspicions aroused by a misunderstood attitude of a loved one.
# 33-A4 By indifference.
# 33-B1 False suspicions drawn upon oneself to save a friend.
# 33-B2 They fall upon the innocent husband of the guilty one.
# 33-B3 The same case as B2, but in which the innocent had a guilty intention or in which the innocent believes himself guilty.
# 33-B4 A witness to a crime, in the interest of a loved one, lets accusation fall upon the innocent.
# 33-C1 The accusation is allowed to fall upon an enemy.
# 33-C2 The error is provoked by an enemy.
# 33-C3 The mistake is directed against the victim by her brother.
# 33-D1 False suspicion thrown by the real culprit upon one of his enemies.
# 33-D2 Thrown by the real culprit upon the second victim against whom he has plotted from the beginning.
# 33-D3 False suspicion thrown upon a rival.
# 33-D4 Thrown upon one innocent, because he has refused to be an accomplice.
# 33-D5 Thrown by a deserted mistress upon a lover who left her because he would not deceive her husband.
# 33-D6 Struggle to rehabilitate oneself and to avenge a judicial error purposely caused.

## The culprit, the victim or the sin, and the interrogator.
# 34-A1 Remorse for an unknown crime.
[Protagonist] tries to overcome remorse for a feeling of having done something horrible.;;34A1;
# 34-A2 Remorse for parricide.
[Protagonist] tries to overcome remorse for abandoning [ProtagonistGenderPos] principles.;;34A2;
# 34-A3 Remorse for an assassination... for a judicial murder.
[Protagonist] tries to overcome remorse for {insult,injury} to someone for the common good.;;34A3;
# 34-A4 Remorse for the murder of husband or wife.
[Protagonist] tries to overcome remorse for abandoning [Sidekick] in [SidekickGenderPos] time of need.;;34A4;
# 34-B1 Remorse for a fault of love.
[Protagonist] tries to overcome remorse for a wrong committed out of love.;;34B1;
# 34-B2 Remorse for adultery.
[Protagonist] tries to overcome remorse for keeping a dark secret.;;34B2;

## The seeker and the one found.
[Protagonist] searches out the lost [Sidekick].;;35;
[Sidekick] searches out the lost [Protagonist].;;35;

## A kinsman slain, a kinsman spectator, and an executioner.
# 36-A1 Witnessing the slaying of kinsmen, while powerless to prevent it.
[Protagonist] hopes to intervene in the {insult,harm} of [Sidekick], but may be powerless to prevent it.;;36A1;
# 36-A2 Helping to bring misfortune upon one's people through professional secrecy.
[Protagonist]'s need for secrecy brings misfortune upon [Sidekick] and their peer group.;;36A2;
# 36-B Divining the death of a loved one.
# 36-C Learning of the death of a kinsman or ally.
[Protagonist] {becomes aware,learns} of {an insult,harm} inflicted on [Sidekick].;;36B;
# 36-D Relapse in primitive baseness, through despair on learning of the death of a loved one.
Despairing over {an insult,harm} inflicted on [Sidekick], [Protagonist] falls into a {withdrawn,slovenly,childish,primitive,barbaric,argumentative,violent} state.;;36D;

# 37-A Thinking someone is rich when he's poor.
[Protagonist] is mistaken by [Sidekick] as someone at the opposite end of the socio-economic spectrum.;;37A;
# 37-B The wrong man caught in the web of fear.
#[Protagonist] is suddenly drawn into an alienating situation due to an error.;;37B;
# 37-C Schizophrenia.
[Protagonist] has sudden reason to doubt [ProtagonistGenderPos] {senses,sanity}.;;37C;

